,Solar 1,Solar 2,Solar 3,Solar 4,Solar 5,Solar 6,Albedo 1,Albedo 2,Albedo 3,Albedo 4,Albedo 5,Albedo 6,IR Terra 1,IR Terra 2,IR Terra 3,IR Terra 4,IR Terra 5,IR Terra 6,Total 1,Total 2,Total 3,Total 4,Total 5,Total 6
121,0.0,0.0,263.6320383432326,1341.3378203715097,0,0,191.59202519230578,177.41926688961152,2.6352390044751965,5.644729362122082,69.1967087582801,69.18913622983499,155.3906947602482,143.8958804165185,2.1373103570134955,4.578157240278227,56.12198440033772,56.11584270182497,346.982719952554,321.31514730613003,268.4045877047213,1351.5607069739099,125.31869315861782,125.30497893165995
122,0.0,0.0,283.1676202728901,1337.3500285374014,0,0,193.19667205640764,177.8434195633967,2.5110070022401465,5.739817828908844,69.42169284844964,69.4139038886237,155.43075767990607,143.07874538881006,2.020157576957554,4.617803322364972,55.85120180385825,55.8449354230019,348.62742973631373,320.9221649522068,287.6987848520878,1347.7076496886752,125.27289465230788,125.2588393116256
123,0.0,0.0,302.6429616462256,1333.0777313292729,0,0,194.7671303994924,178.25472566795716,2.390976164980509,5.829383335493113,69.63347063474959,69.62546071517127,155.44837651316274,142.26942530830323,1.9082961399366427,4.6525724012908265,55.576163898634015,55.56977098730501,350.21550691265514,320.5241509762604,306.9422339511427,1343.5596870660568,125.20963453338359,125.19523170247629
124,0.0,0.0,322.0539193151003,1328.5218376277383,0,0,196.30154410663212,178.6534154127869,2.275151674727569,5.9130240624125525,69.83166624730104,69.82343079806084,155.44302586656406,141.46820698503927,1.8015979560146804,4.682277750112495,55.29679123098528,55.29026992135883,351.7445699731962,320.1216223978262,326.13066894584256,1339.1171394402634,125.12845747828632,125.11370071941967
125,0.0,0.0,341.3963638282462,1323.6833166452057,0,0,197.7979877834003,179.0397170336555,2.163531421782642,5.990334663011694,70.01589148717012,70.0074259001085,155.41416171558413,140.67538223417725,1.6999334827909385,4.70673564721622,55.013001922768034,55.006350327717165,353.21214949898445,319.7150992678328,345.25982873281976,1334.3803869554336,125.02889340993815,125.01377622782567
126,0.0,0.0,360.6661803097569,1318.5631977196883,0,0,199.25446377095813,179.4138559268722,2.056106120571358,6.060907270058081,70.18574537698525,70.17704500939604,155.36122047269126,139.89124810047628,1.6031718952129985,4.725765901688552,54.72471158331604,54.71792779688717,354.6156842436494,319.3051040273485,364.32545832554126,1329.349870891435,124.91045696030129,124.8949728062832
127,0.0,0.0,379.8592693344789,1313.1625700958264,0,0,200.66889903088003,179.77605369098288,1.9528594516678195,6.124332615047684,70.34081369621477,70.33187387500226,155.2836180031556,139.11610709126114,1.5111812671079252,4.739192425493823,54.43183321772892,54.42491531570782,355.9525170340356,318.892160782244,383.3233100532546,1324.026095136368,124.77264691394369,124.75678919071008
128,0.0,0.0,398.9715478001172,1307.4825826931612,0,0,202.03914189557108,180.1265270657864,1.8537682314475,6.180201270232135,70.48066850091665,70.47148452725068,155.18074858518654,138.35026741781732,1.4238287648645294,4.74684385670897,54.13427713135808,54.127223171936656,357.2198904807576,318.4767944836037,402.2491447964292,1318.4096278201023,124.61494563227473,124.59870769918734
129,0.0,0.0,417.9989497958648,1301.524443861718,0,0,203.36295868033608,180.46548675735045,1.7588026108430304,6.22810502418126,70.60486762783002,70.59543478234463,155.05198381076755,137.59404324504757,1.3409808537032175,4.748554238429695,53.831950830336886,53.82475885489072,358.4149424911036,318.059530002398,421.09873326041105,1312.5011031243291,124.4368184581669,124.42019363723534
130,0.0,0.0,436.9374274673785,1295.289421124943,0,0,204.63803015345715,180.7931361363736,1.667926304684712,6.267638402524297,70.71295418275169,70.70326773133817,154.89667142331825,136.84775494910127,1.262503516972466,4.744163758358852,53.52475891799823,53.517426951986174,359.53470157677543,317.6408910854749,439.86785728903567,1306.301223285826,124.23771310074991,124.22069468332435
131,0.0,0.0,455.7829518779113,1288.7788409100522,0,0,205.86194786104744,181.1096697957209,1.5810968531213507,6.298400346384488,70.80445601322863,70.79451121348,154.71413408807967,136.11172938252807,1.18826248892374,4.733519554515591,53.212602987018364,53.205129041018274,360.5760819491271,317.22139917824893,458.5523112199563,1299.8107608109524,124.017059000247,123.99964025449827
132,0.0,0.0,474.531513865422,1281.9940882658511,0,0,207.0322103039952,181.41527195124178,1.498265916616893,6.319996061931691,70.87888516570386,70.86867727406968,154.50366809088425,135.3863001463172,1.118123501425004,4.716476592963979,52.89538150712813,52.88776357802114,361.53587839487943,316.80157209755896,477.14790328346396,1293.030560920747,123.774266672832,123.75644085209083
133,0.0,0.0,493.17912489547507,1274.9366065680808,0,0,208.1462189650152,181.7101146680516,1.4193796060341028,6.332039055421914,70.93573732737649,70.9252616070965,154.26454196072552,134.67180786795535,1.0519525451002707,4.692898623953706,52.572989708226835,52.565225780547834,362.41076092574076,316.381922536007,495.65045704660946,1285.9615442474565,123.50872703560333,123.49048738764434
134,0.0,0.0,511.72181790975617,1267.6078972123573,0,0,209.2012741847211,181.9943558922559,1.344378849323104,6.334153369056222,70.97449125318312,70.96374298307033,153.99599501130825,133.96860048435113,0.9896161454105967,4.662659223388629,52.24531945873578,52.23740750620529,363.1972691960293,315.96295637660705,514.0558129044899,1278.604709804802,123.2198107119189,123.20115048927562
135,0.0,0.0,530.1556481700144,1260.0095192947679,0,0,210.19457088677697,182.2681372656153,1.2731997963562436,6.325976033983778,70.99460817848627,70.9835826626397,153.69723579654234,133.27703352813927,0.930981654241126,4.625642927105905,51.91225913903172,51.90419712628943,363.8918066833193,315.54517079375455,532.3598296206118,1270.9611382558576,122.90686731751799,122.88777978892914
136,0.0,0.0,548.4766940972613,1252.1430892801907,0,0,211.12319415358678,182.53158169782355,1.2057742634797042,6.307159757749052,70.99553121825181,70.98422379678563,153.36744047472268,132.5974704154614,0.8759175576211051,4.581746466034653,51.57369350979747,51.565479394358434,364.49063462830946,315.12905211328496,550.5583859183621,1263.0319955039745,122.56922472804928,122.54970319114406
137,0.0,0.0,566.6810581060381,1244.010280658412,0,0,211.9841146557445,182.7847906678663,1.1420302194029106,6.27737586445631,70.97668475374833,70.96509081463135,153.00575107596848,131.93028273282783,0.8242938002923619,4.530880110932252,51.22950357514073,51.221135309596846,364.98986573171294,314.7150734006941,568.6473821257334,1254.8185366338007,122.20618832888906,122.1862261242282
138,0.0,0.0,584.7648674335833,1235.6128235881108,0,0,212.7741839406009,183.02784122226495,1.081892314121171,6.236317506838734,70.93747380806956,70.92558880017802,152.61127366733322,131.27585052005162,0.7759821279588275,4.472969136040666,50.879566440329,50.871041974821566,365.3854576079341,314.3036917423166,586.6227418756633,1246.3221102309903,121.81704024839856,121.79663077499958
139,0.0,0.0,602.7242749637131,1226.9525045287883,0,0,213.49012958793892,183.26078263386333,1.0252824526742566,6.183703170268532,70.87728341211904,70.86510285961643,152.18307640990793,130.63456254552926,0.7308564482031169,4.407955411678811,50.523755164007284,50.515072448999334,365.6732059978468,313.8953451793926,604.4804138645904,1237.5441631107356,121.40103857612633,121.38017530861576
